1547055300000,0.0851887269487499
1547055301000,0.16867549655743164
1547055302000,0.7404850816560419
1547055303000,0.7131609970182962
1547055304000,0.24253081438369195
1547055305000,0.2418232035246941
1547055306000,0.47502244003524696
1547055307000,0.28950182114607603
1547055308000,0.3974120483644987
1547055309000,0.4549971241352816
1547055310000,0.1359091957416202
1547055311000,0.899505032117746
1547055312000,0.6551337200058555
1547055313000,0.9211920491897959
1547055314000,0.6416253246974717
1547055315000,0.41861969554744494
1547055316000,0.326198847908879
1547055317000,0.004258428422515226
1547055318000,0.1956545065754438
1547055319000,0.5851795671682887
1547055320000,0.053767141479771574
1547055321000,0.891743628135361
1547055322000,0.8641471573820989
1547055323000,0.11184573386371299
1547055324000,0.41388137030901817
1547055325000,0.5736943947829869
1547055326000,0.2626569172580616
1547055327000,0.7518872522449603
1547055328000,0.6671639035058405
1547055329000,0.8490891306296772
1547055330000,0.6355389986904263
1547055331000,0.2890325264735093
1547055332000,0.6892924522561618
1547055333000,0.4917728573241037
1547055334000,0.7019837942327449
1547055335000,0.07947257363930382
1547055336000,0.10577710085236058
1547055337000,0.3363048166801623
1547055338000,0.31174874746245806
1547055339000,0.45045137240356603
1547055340000,0.3475959476582664
1547055341000,0.23649119135333097
1547055342000,0.4923690091852697
1547055343000,0.09728632799059422
1547055344000,0.5227650998296608
1547055345000,0.2870605493934092
1547055346000,0.9138183077117702
1547055347000,0.0178351091985699
1547055348000,0.8078464640003377
1547055349000,0.5590465615248408
1547055350000,0.5358013865542366
1547055351000,0.650211902046257
1547055352000,0.3148474400703789
1547055353000,0.8447875707508404
1547055354000,0.5187632133210486
1547055355000,0.9094159690033159
1547055356000,0.5755745956383176
1547055357000,0.23995239150003944
1547055358000,0.22054440134423758
1547055359000,0.7445164868905184
1547055360000,0.4089204273044752
1547055361000,0.7143630452441041
1547055362000,0.4822925094213326
1547055363000,0.5284071895940292
1547055364000,0.23832575296802516
1547055365000,0.46186179949786754
1547055366000,0.7862398590009235
1547055367000,0.2427970248090633
1547055368000,0.5308125770383687
1547055369000,0.7958208860177219
1547055370000,0.6752954728330097
1547055371000,0.14310891135208603
1547055372000,0.07140690615969714
1547055373000,0.7407682075325925
1547055374000,0.44211268756901156
1547055375000,0.2264435433120502
1547055376000,0.3289017895970817
1547055377000,0.7550981678401087
1547055378000,0.8699990362203347
1547055379000,0.6837555647688052
1547055380000,0.22240332409877683
1547055381000,0.531893322190929
1547055382000,0.07922142654867481
1547055383000,0.8643438271192585
1547055384000,0.44612322811931937
1547055385000,0.9387320165363173
1547055386000,0.9114774985543181
1547055387000,0.17320015109173237
1547055388000,0.7040170657805422
1547055389000,0.6376164097308965
1547055390000,0.8510319082571405
1547055391000,0.7598989867130995
1547055392000,0.2060682467416901
1547055393000,0.24633184184837342
1547055394000,0.02031486228569601
1547055395000,0.24122055325582892
1547055396000,0.7358146608408604
1547055397000,0.31091792402216656
1547055398000,0.26987426826717487
1547055399000,0.23294760219265342
1547055400000,0.874485531720122
1547055401000,0.9460573370476059
1547055402000,0.46116103567772937
1547055403000,0.6877798018632089
1547055404000,0.9327224623081621
1547055405000,0.35029553758743937
1547055406000,0.27046567518130993
1547055407000,0.8183503084028152
1547055408000,0.5546243576298047
1547055409000,0.7786166380859122
1547055410000,0.19903794952703813
1547055411000,0.578990600895313
1547055412000,0.4382324387940091
1547055413000,0.7071555873662566
1547055414000,0.41635109491774436
1547055415000,0.05032331171188431
1547055416000,0.6115926052842487
1547055417000,0.6354804147249263
1547055418000,0.5251048706677609
1547055419000,0.6919657166608618
1547055420000,0.32088546840298415
1547055421000,0.4420135467689581
1547055422000,0.3044776065777147
1547055423000,0.11501765742600212
1547055424000,0.3942639514328953
1547055425000,0.7538936763258953
1547055426000,0.22613206994100066
1547055427000,0.22385323478946428
1547055428000,0.20673310472459816
1547055429000,0.4642507611910157
1547055430000,0.8656762218313107
1547055431000,0.11736241118091706
1547055432000,0.9646247199384177
1547055433000,0.2167859815005685
1547055434000,0.1475027278412222
1547055435000,0.16494554904848613
1547055436000,0.5986430168505922
1547055437000,0.5740576565653264
1547055438000,0.7438380596583364
1547055439000,0.1185219150613992
1547055440000,0.4643933407273846
1547055441000,0.206698364771695
1547055442000,0.8870954041826359
1547055443000,0.5245819131765886
1547055444000,0.7533520660759512
1547055445000,0.5749731932032688
1547055446000,0.15514672228955106
1547055447000,0.841371173069721
